,Month_Year,County,Year,Month,State,FIPS_Code,Dosage_Industry,Dosage_Purdue,MME_Industry,MME_Purdue,Volume_Industry,Volume_Purdue
4028,2011m10,BARBOUR,2011,10,AL,AL005,129650.0,2000.0,776615.4750000008,94804.875,1099625.0,70500.0
4029,2011m10,BIBB,2011,10,AL,AL007,113500.0,2800.0,812061.1124999999,157335.75,1062000.0,117000.0
4030,2011m10,BLOUNT,2011,10,AL,AL009,174520.0,4000.0,1159060.5338625005,221211.375,1542683.55,164500.0
4031,2011m10,BULLOCK,2011,10,AL,AL011,27110.0,500.0,141328.2375,24205.5,217875.0,18000.0
4032,2011m10,BUTLER,2011,10,AL,AL013,131100.0,1300.0,782096.4000000007,52445.25,1158750.0,39000.0
4033,2011m10,CALHOUN,2011,10,AL,AL015,777710.0,18400.0,5931476.977499986,1164553.5,7617975.0,866000.0
4034,2011m10,CHAMBERS,2011,10,AL,AL017,202320.0,4860.0,1676363.835,330674.025,2003900.0,245900.0
4035,2011m10,CHEROKEE,2011,10,AL,AL019,187830.0,4000.0,1692752.8349999995,254157.75,1927775.0,189000.0
4036,2011m10,CHILTON,2011,10,AL,AL021,201140.0,5900.0,1436582.895,369806.25,1821550.0,275000.0
4037,2011m10,CHOCTAW,2011,10,AL,AL023,86550.0,2300.0,481213.725,139854.0,752125.0,104000.0
4038,2011m10,CLARKE,2011,10,AL,AL025,142310.0,1760.0,788672.1675000002,93594.6,1216325.0,69600.0
4039,2011m10,CLAY,2011,10,AL,AL027,71130.0,1600.0,423329.2275000001,87408.75,596975.0,65000.0
4040,2011m10,CLEBURNE,2011,10,AL,AL029,29900.0,400.0,215973.18749999997,26895.0,279500.0,20000.0
4041,2011m10,COFFEE,2011,10,AL,AL031,246720.0,4600.0,1536782.0324999997,218521.875,2156425.0,162500.0
4042,2011m10,COLBERT,2011,10,AL,AL033,461350.0,9500.0,3242116.638862495,548658.0,4291633.55,408000.0
4043,2011m10,CONECUH,2011,10,AL,AL035,82900.0,1200.0,554334.4202250001,71271.75,810967.1,53000.0
4044,2011m10,COOSA,2011,10,AL,AL037,17680.0,200.0,104412.65999999993,10758.0,154150.0,8000.0
4045,2011m10,COVINGTON,2011,10,AL,AL039,248850.0,3600.0,1521451.5374999996,168766.125,2208125.0,125500.0
4046,2011m10,CRENSHAW,2011,10,AL,AL041,44300.0,1500.0,272734.68749999994,57824.25,384250.0,43000.0
4047,2011m10,CULLMAN,2011,10,AL,AL043,600980.0,14000.0,3897495.4049999933,710028.0,5316075.0,528000.0
4048,2011m10,DALE,2011,10,AL,AL045,196520.0,4300.0,1487712.0825000003,222556.125,1883550.0,165500.0
4049,2011m10,DALLAS,2011,10,AL,AL047,118890.0,9000.0,661951.4027250004,584966.25,957892.1000000001,435000.0
4050,2011m10,DE KALB,2011,10,AL,AL049,360010.0,8300.0,2784615.4952249997,486799.5,3447717.0999999996,362000.0
4051,2011m10,ELMORE,2011,10,AL,AL051,371140.0,11840.0,2286140.1640874995,593572.65,3274675.65,441400.0
4052,2011m10,ESCAMBIA,2011,10,AL,AL053,223480.0,3000.0,1420862.272500002,116993.25,1991900.0,87000.0
4053,2011m10,ETOWAH,2011,10,AL,AL055,787060.0,30600.0,7707330.348862503,1977454.875,8610908.55,1470500.0
4054,2011m10,FAYETTE,2011,10,AL,AL057,69400.0,2500.0,557103.0,129096.0,674750.0,96000.0
4055,2011m10,FRANKLIN,2011,10,AL,AL059,288150.0,3700.0,1862746.796362501,204402.0,2584433.55,152000.0
4056,2011m10,GENEVA,2011,10,AL,AL061,104970.0,2560.0,726328.2225000005,123179.1,955025.0,91600.0
4057,2011m10,GREENE,2011,10,AL,AL063,19500.0,200.0,143825.85,4034.25,187500.0,3000.0
4058,2011m10,HALE,2011,10,AL,AL065,52210.0,1100.0,316003.62000000005,71271.75,444425.0,53000.0
4059,2011m10,HENRY,2011,10,AL,AL067,48100.0,800.0,337993.8,32274.0,443500.0,24000.0
4060,2011m10,HOUSTON,2011,10,AL,AL069,613300.0,13200.0,3894358.4849999845,748353.375,5197400.0,556500.0
4061,2011m10,JACKSON,2011,10,AL,AL071,532590.0,4700.0,3488861.8724999996,262898.625,4852150.0,195500.0
4062,2011m10,JEFFERSON,2011,10,AL,AL073,3608816.0,107240.0,29365819.72503759,6342513.375,35431769.849999994,4716500.0
4063,2011m10,LAMAR,2011,10,AL,AL075,96490.0,800.0,710629.9200000004,45721.5,898425.0,34000.0
4064,2011m10,LAUDERDALE,2011,10,AL,AL077,484810.0,8100.0,4335595.204087494,502936.5,5053400.65,374000.0
4065,2011m10,LAWRENCE,2011,10,AL,AL079,171360.0,4700.0,1160730.9525000006,221883.75,1567100.0,165000.0
4066,2011m10,LEE,2011,10,AL,AL081,268440.0,5060.0,1735222.1025000014,272715.3,2251475.0,202800.0
4067,2011m10,LIMESTONE,2011,10,AL,AL083,335370.0,4100.0,2607852.014999998,226590.375,3263475.0,168500.0
4068,2011m10,LOWNDES,2011,10,AL,AL085,22300.0,200.0,116802.67886249999,4034.25,191733.55,3000.0
4069,2011m10,MACON,2011,10,AL,AL087,38410.0,300.0,251249.23136249994,24205.5,351833.55,18000.0
4070,2011m10,MADISON,2011,10,AL,AL089,1735528.0,54200.0,15647724.305587593,2916090.375,17662385.650000002,2168500.0
4071,2011m10,MARENGO,2011,10,AL,AL091,90430.0,1600.0,521126.43750000006,101528.625,778500.0,75500.0
4072,2011m10,MARION,2011,10,AL,AL093,354900.0,6400.0,2614372.049999997,367116.75,3390875.0,273000.0
4073,2011m10,MARSHALL,2011,10,AL,AL095,815480.0,14800.0,5910059.940224992,812901.375,7612392.1,604500.0
4074,2011m10,MOBILE,2011,10,AL,AL097,2081108.0,34980.0,13678656.430762582,1638712.35,19055216.950000003,1218600.0
4075,2011m10,MONROE,2011,10,AL,AL099,93100.0,2200.0,551711.8124999999,124389.375,821250.0,92500.0
4076,2011m10,MONTGOMERY,2011,10,AL,AL101,727710.0,25300.0,4289675.234999971,1499396.25,6073900.0,1115000.0
4077,2011m10,MORGAN,2011,10,AL,AL103,738440.0,17800.0,6090067.207499993,903672.0,7434175.0,672000.0
4078,2011m10,PERRY,2011,10,AL,AL105,16530.0,800.0,99927.09,37653.0,131475.0,28000.0
4079,2011m10,PICKENS,2011,10,AL,AL107,52680.0,500.0,329003.8649999999,15464.625,457350.0,11500.0
4080,2011m10,PIKE,2011,10,AL,AL109,137860.0,1400.0,835875.6300000006,65892.75,1203450.0,49000.0
4081,2011m10,RANDOLPH,2011,10,AL,AL111,96340.0,800.0,601508.7527250004,36308.25,833017.1,27000.0
4082,2011m10,RUSSELL,2011,10,AL,AL113,273900.0,6600.0,2164771.6125,294500.25,2509750.0,219000.0
4083,2011m10,SHELBY,2011,10,AL,AL117,810150.0,31820.0,6336304.009312493,1979740.9499999997,7578267.749999999,1472200.0
4084,2011m10,SUMTER,2011,10,AL,AL119,45400.0,800.0,217084.16249999995,32274.0,354000.0,24000.0
4085,2011m10,TALLADEGA,2011,10,AL,AL121,512230.0,10500.0,3304783.4513624925,526469.625,4638758.55,391500.0
4086,2011m10,TALLAPOOSA,2011,10,AL,AL123,181120.0,2800.0,1040219.6100000006,131785.5,1509400.0,98000.0
4087,2011m10,TUSCALOOSA,2011,10,AL,AL125,645430.0,21700.0,3488855.7906749933,1130934.75,5035976.300000001,841000.0
4088,2011m10,WALKER,2011,10,AL,AL127,876360.0,24240.0,7342147.552499997,1446682.05,8847600.0,1075800.0
4089,2011m10,WASHINGTON,2011,10,AL,AL129,15300.0,300.0,84928.2413625,10758.0,124733.55,8000.0
4090,2011m10,WILCOX,2011,10,AL,AL131,11500.0,700.0,58401.075000000004,16137.0,89750.0,12000.0
4091,2011m10,WINSTON,2011,10,AL,AL133,217960.0,3800.0,1370501.8425000003,236676.0,1962450.0,176000.0
4092,2011m11,AUTAUGA,2011,11,AL,AL001,313320.0,13200.0,1893147.9750000003,742974.375,2658750.0,552500.0
4093,2011m11,BALDWIN,2011,11,AL,AL003,1074270.0,39640.0,8154131.160224989,1751536.8750000002,10049317.100000001,1302500.0
4094,2011m11,BARBOUR,2011,11,AL,AL005,115250.0,1900.0,719444.2499999999,96822.0,981375.0,72000.0
4095,2011m11,BIBB,2011,11,AL,AL007,101600.0,1900.0,713664.5624999999,122372.25,930000.0,91000.0
4096,2011m11,BLOUNT,2011,11,AL,AL009,169380.0,5000.0,1093550.8575000002,293155.5,1454300.0,218000.0
4097,2011m11,BULLOCK,2011,11,AL,AL011,36590.0,400.0,188814.11999999997,10758.0,294175.0,8000.0
4098,2011m11,BUTLER,2011,11,AL,AL013,131760.0,3000.0,778697.1000000008,126406.5,1148250.0,94000.0
4099,2011m11,CALHOUN,2011,11,AL,AL015,688650.0,20500.0,5724547.087499991,1246583.25,6907875.0,927000.0
4100,2011m11,CHAMBERS,2011,11,AL,AL017,202650.0,5560.0,1526433.5663625011,353534.775,1919608.55,262900.0
4101,2011m11,CHEROKEE,2011,11,AL,AL019,185620.0,4600.0,1699455.480000001,255502.5,1913200.0,190000.0
4102,2011m11,CHILTON,2011,11,AL,AL021,205980.0,7000.0,1510975.6649999998,419562.0,1907100.0,312000.0
4103,2011m11,CHOCTAW,2011,11,AL,AL023,75420.0,1900.0,419527.63499999995,110269.5,648400.0,82000.0
4104,2011m11,CLARKE,2011,11,AL,AL025,138790.0,3120.0,796889.6663625,127616.775,1200608.55,94900.0
4105,2011m11,CLAY,2011,11,AL,AL027,68260.0,1800.0,377606.05499999993,107580.0,555950.0,80000.0
4106,2011m11,CLEBURNE,2011,11,AL,AL029,33700.0,700.0,263779.31636249996,37653.0,326733.55,28000.0
4107,2011m11,COFFEE,2011,11,AL,AL031,242690.0,5800.0,1618376.8949999993,227935.125,2134050.0,169500.0
4108,2011m11,COLBERT,2011,11,AL,AL033,418610.0,8500.0,2937056.2802249957,525797.25,3891867.1,391000.0
4109,2011m11,CONECUH,2011,11,AL,AL035,102310.0,1360.0,673382.9852250002,68313.3,993567.1,50800.0
4110,2011m11,COOSA,2011,11,AL,AL037,16990.0,200.0,92411.32500000003,8068.5,142875.0,6000.0
4111,2011m11,COVINGTON,2011,11,AL,AL039,258030.0,4100.0,1639959.495,199695.375,2324800.0,148500.0
4112,2011m11,CRENSHAW,2011,11,AL,AL041,49100.0,900.0,292915.125,45721.5,418500.0,34000.0
4113,2011m11,CULLMAN,2011,11,AL,AL043,486650.0,12600.0,3328851.419999993,633377.25,4397550.0,471000.0
4114,2011m11,DALE,2011,11,AL,AL045,192110.0,3800.0,1436170.6088625002,197678.25,1834933.55,147000.0
4115,2011m11,DALLAS,2011,11,AL,AL047,124880.0,9600.0,733528.9843125003,653548.5,1040767.75,486000.0
4116,2011m11,DE KALB,2011,11,AL,AL049,368880.0,7600.0,2740688.7081749965,467973.0,3454926.3,348000.0
4117,2011m11,ELMORE,2011,11,AL,AL051,371400.0,14220.0,2283832.594312499,690798.075,3288917.7499999995,513700.0
4118,2011m11,ESCAMBIA,2011,11,AL,AL053,217320.0,2900.0,1330164.2100000007,124389.375,1900400.0,92500.0
4119,2011m11,ETOWAH,2011,11,AL,AL055,776550.0,31100.0,7611765.990224992,1916268.75,8474142.1,1425000.0
4120,2011m11,FAYETTE,2011,11,AL,AL057,75070.0,1700.0,495575.4599999999,100856.25,656775.0,75000.0
4121,2011m11,FRANKLIN,2011,11,AL,AL059,295740.0,3300.0,2001108.4575000016,168093.75,2715175.0,125000.0
4122,2011m11,GENEVA,2011,11,AL,AL061,107600.0,2500.0,740746.8825000008,164059.5,996550.0,122000.0
4123,2011m11,GREENE,2011,11,AL,AL063,19100.0,100.0,106274.625,4034.25,161500.0,3000.0
4124,2011m11,HALE,2011,11,AL,AL065,42970.0,800.0,267479.625,53790.0,375875.0,40000.0
4125,2011m11,HENRY,2011,11,AL,AL067,43330.0,400.0,339363.80250000005,20171.25,423475.0,15000.0
4126,2011m11,HOUSTON,2011,11,AL,AL069,600890.0,12600.0,3861726.738749985,620602.125,5131050.0,461500.0
4127,2011m11,JACKSON,2011,11,AL,AL071,374680.0,5560.0,2739190.852499999,287776.5,3604600.0,214000.0
4128,2011m11,JEFFERSON,2011,11,AL,AL073,3704454.0,107740.0,30533408.797050074,6342109.95,36725461.800000004,4716200.0
4129,2011m11,LAMAR,2011,11,AL,AL075,79450.0,700.0,585989.0700000002,41014.875,771925.0,30500.0
4130,2011m11,LAUDERDALE,2011,11,AL,AL077,524410.0,6900.0,4865881.68044999,420906.75,5569909.199999999,313000.0
4131,2011m11,LAWRENCE,2011,11,AL,AL079,167760.0,3500.0,1296439.8449999995,168766.125,1622425.0,125500.0
4132,2011m11,LEE,2011,11,AL,AL081,253460.0,5720.0,1704775.537725002,265184.7,2131917.1,197200.0
4133,2011m11,LIMESTONE,2011,11,AL,AL083,300150.0,4800.0,2511369.6674999977,252140.625,3001825.0,187500.0
4134,2011m11,LOWNDES,2011,11,AL,AL085,21940.0,100.0,119935.26386249998,2689.5,192633.55,2000.0
4135,2011m11,MACON,2011,11,AL,AL087,35750.0,900.0,229716.23272499992,80685.0,332467.1,60000.0
4136,2011m11,MADISON,2011,11,AL,AL089,1760477.0,52800.0,16109792.802337626,2883144.0,17981065.65,2144000.0
4137,2011m11,MARENGO,2011,11,AL,AL091,103830.0,1200.0,593477.0249999999,77323.125,892375.0,57500.0
4138,2011m11,MARION,2011,11,AL,AL093,385950.0,4900.0,2907916.7249999936,252813.0,3737750.0,188000.0
4139,2011m11,MARSHALL,2011,11,AL,AL095,780580.0,15200.0,5804642.606362487,880811.25,7377958.55,655000.0
4140,2011m11,MOBILE,2011,11,AL,AL097,2176418.0,39340.0,14461777.78166259,2025193.5,19905010.35,1506000.0
4141,2011m11,MONROE,2011,11,AL,AL099,99700.0,2000.0,652845.1500000001,130440.75,913500.0,97000.0
4142,2011m11,MONTGOMERY,2011,11,AL,AL101,801920.0,25500.0,4713156.626362483,1501413.375,6725383.55,1116500.0
4143,2011m11,MORGAN,2011,11,AL,AL103,716630.0,17100.0,6071310.112499994,917119.5,7294500.0,682000.0
4144,2011m11,PERRY,2011,11,AL,AL105,17900.0,800.0,92762.32886250003,45721.5,132483.55,34000.0
4145,2011m11,PICKENS,2011,11,AL,AL107,60850.0,1400.0,363743.81250000006,93460.125,511375.0,69500.0
4146,2011m11,PIKE,2011,11,AL,AL109,142260.0,3000.0,860645.3550000004,165404.25,1242700.0,123000.0
4147,2011m11,RANDOLPH,2011,11,AL,AL111,106120.0,1600.0,712200.0004500003,80685.0,954834.2000000001,60000.0
4148,2011m11,RUSSELL,2011,11,AL,AL113,320600.0,4400.0,2473252.8749999977,219194.25,2940750.0,163000.0
4149,2011m11,SHELBY,2011,11,AL,AL117,815100.0,36220.0,6491283.450674988,2146758.9000000004,7632001.300000001,1596400.0
4150,2011m11,SUMTER,2011,11,AL,AL119,27800.0,300.0,143623.27500000002,26895.0,220750.0,20000.0
4151,2011m11,TALLADEGA,2011,11,AL,AL121,487780.0,8100.0,3282911.658862493,407459.25,4518058.55,303000.0
4152,2011m11,TALLAPOOSA,2011,11,AL,AL123,157800.0,3100.0,918971.7825000004,155318.625,1295300.0,115500.0
4153,2011m11,TUSCALOOSA,2011,11,AL,AL125,675650.0,20400.0,3786036.6304499893,1071765.75,5376659.2,797000.0
4154,2011m11,WALKER,2011,11,AL,AL127,851110.0,25100.0,6751532.152949995,1526291.25,8330684.199999999,1135000.0
4155,2011m11,WASHINGTON,2011,11,AL,AL129,15400.0,300.0,83203.7625,6723.75,126750.0,5000.0
4156,2011m11,WILCOX,2011,11,AL,AL131,16100.0,1300.0,85021.27500000001,42359.625,132500.0,31500.0
4157,2011m11,WINSTON,2011,11,AL,AL133,194760.0,3820.0,1314550.7550000006,177910.425,1794450.0,132300.0
4158,2011m12,AUTAUGA,2011,12,AL,AL001,286200.0,11700.0,1824026.2765875012,682460.625,2457925.65,507500.0
4159,2011m12,BALDWIN,2011,12,AL,AL003,1051490.0,24000.0,8454773.326350005,1032095.625,10062452.600000001,767500.0
4160,2011m12,BARBOUR,2011,12,AL,AL005,110670.0,2100.0,723656.6475000003,92115.375,956275.0,68500.0
4161,2011m12,BIBB,2011,12,AL,AL007,91300.0,2600.0,748269.6452249999,134475.0,896217.1000000001,100000.0
4162,2011m12,BLOUNT,2011,12,AL,AL009,174730.0,4300.0,1178149.0500000007,227262.75,1555875.0,169000.0
4163,2011m12,BULLOCK,2011,12,AL,AL011,29660.0,600.0,169436.43000000002,25550.25,255450.0,19000.0
4164,2011m12,BUTLER,2011,12,AL,AL013,134460.0,1100.0,812925.566587501,49755.75,1192025.6500000001,37000.0
4165,2011m12,CALHOUN,2011,12,AL,AL015,690000.0,20500.0,5707609.35772499,1240531.875,6895592.1,922500.0
4166,2011m12,CHAMBERS,2011,12,AL,AL017,200690.0,5360.0,1646298.5925000003,344793.9,1985075.0,256400.0
4167,2011m12,CHEROKEE,2011,12,AL,AL019,158310.0,4900.0,1523733.8775000004,290466.0,1687975.0,216000.0
4168,2011m12,CHILTON,2011,12,AL,AL021,213340.0,7200.0,1541886.720000001,454525.5,1955800.0,338000.0
4169,2011m12,CHOCTAW,2011,12,AL,AL023,100300.0,2400.0,562545.975,160697.625,848000.0,119500.0
4170,2011m12,CLARKE,2011,12,AL,AL025,145690.0,2120.0,802875.2325000003,120758.55,1239175.0,89800.0
4171,2011m12,CLAY,2011,12,AL,AL027,69840.0,1500.0,401799.04499999987,96822.0,579425.0,72000.0
4172,2011m12,CLEBURNE,2011,12,AL,AL029,37500.0,1100.0,232581.29999999996,47066.25,328000.0,35000.0
4173,2011m12,COFFEE,2011,12,AL,AL031,229230.0,5300.0,1383545.2463625006,248106.375,1929058.55,184500.0
4174,2011m12,COLBERT,2011,12,AL,AL033,439140.0,9100.0,3192173.973862495,550675.125,4165783.55,409500.0
4175,2011m12,CONECUH,2011,12,AL,AL035,92760.0,600.0,627418.7325000002,32274.0,914550.0,24000.0
4176,2011m12,COOSA,2011,12,AL,AL037,19900.0,,115663.44750000001,,173650.0,
4177,2011m12,COVINGTON,2011,12,AL,AL039,268380.0,3600.0,1639191.3565875003,163387.125,2385875.65,121500.0
4178,2011m12,CRENSHAW,2011,12,AL,AL041,52700.0,1200.0,326406.4875,47066.25,458250.0,35000.0
4179,2011m12,CULLMAN,2011,12,AL,AL043,468380.0,11900.0,3219413.4602249963,621274.5,4239192.1,462000.0
4180,2011m12,DALE,2011,12,AL,AL045,198920.0,3900.0,1935035.726587499,212470.5,2136300.6500000004,158000.0
4181,2011m12,DALLAS,2011,12,AL,AL047,121650.0,7400.0,695471.5952250004,453180.75,980592.1000000001,337000.0
4182,2011m12,DE KALB,2011,12,AL,AL049,377160.0,8200.0,2859448.8604499977,443767.5,3563734.2,330000.0
4183,2011m12,ELMORE,2011,12,AL,AL051,358430.0,11800.0,2240639.760225003,676409.25,3164692.0999999996,503000.0
4184,2011m12,ESCAMBIA,2011,12,AL,AL053,224680.0,2300.0,1380592.9500000014,83374.5,1970875.0,62000.0
4185,2011m12,ETOWAH,2011,12,AL,AL055,800560.0,34300.0,7798557.708862496,2066880.75,8706808.55,1537000.0
4186,2011m12,FAYETTE,2011,12,AL,AL057,75630.0,2900.0,536882.7900000002,129768.375,694475.0,96500.0
4187,2011m12,FRANKLIN,2011,12,AL,AL059,299710.0,2900.0,2070092.9175000014,158680.5,2767450.0,118000.0
4188,2011m12,GENEVA,2011,12,AL,AL061,105640.0,2000.0,719853.8440875006,86736.375,947000.65,64500.0
4189,2011m12,GREENE,2011,12,AL,AL063,17900.0,300.0,120272.7,8068.5,163250.0,6000.0
4190,2011m12,HALE,2011,12,AL,AL065,51290.0,1000.0,285982.47000000003,57824.25,422925.0,43000.0
4191,2011m12,HENRY,2011,12,AL,AL067,54060.0,600.0,372409.94250000006,34963.5,477450.0,26000.0
4192,2011m12,HOUSTON,2011,12,AL,AL069,472530.0,13200.0,3265887.682499989,728854.5,4060675.0,542000.0
4193,2011m12,JACKSON,2011,12,AL,AL071,344110.0,5940.0,2473562.5315874987,304182.44999999995,3279250.6499999994,226200.0
4194,2011m12,JEFFERSON,2011,12,AL,AL073,3599952.0,110640.0,30216322.745062567,6135959.775000001,35847908.750000015,4562900.0
4195,2011m12,LAMAR,2011,12,AL,AL075,99310.0,900.0,802120.1250000001,32946.375,987875.0,24500.0
4196,2011m12,LAUDERDALE,2011,12,AL,AL077,490750.0,5800.0,4631896.15544999,355686.375,5187159.2,264500.0
4197,2011m12,LAWRENCE,2011,12,AL,AL079,155300.0,3100.0,1169470.7024999997,146577.75,1483225.0,109000.0
4198,2011m12,LEE,2011,12,AL,AL081,283690.0,4460.0,1798452.802725,237213.9,2336892.1,176400.0
4199,2011m12,LIMESTONE,2011,12,AL,AL083,310700.0,5100.0,2679808.687499999,293155.5,3170750.0,218000.0
4200,2011m12,LOWNDES,2011,12,AL,AL085,21620.0,200.0,116087.35499999997,4034.25,188700.0,3000.0
4201,2011m12,MACON,2011,12,AL,AL087,39020.0,900.0,246904.5338624999,72616.5,346183.55,54000.0
4202,2011m12,MADISON,2011,12,AL,AL089,1740016.0,53000.0,15692001.268950129,2809182.75,17649979.200000003,2089000.0
4203,2011m12,MARENGO,2011,12,AL,AL091,92860.0,1200.0,530582.377725,80685.0,799517.1,60000.0
4204,2011m12,MARION,2011,12,AL,AL093,388620.0,5900.0,3025155.4574999935,355014.0,3800425.0,264000.0
4205,2011m12,MARSHALL,2011,12,AL,AL095,823770.0,14500.0,6158467.103175005,863329.5,7807101.299999999,642000.0
4206,2011m12,MOBILE,2011,12,AL,AL097,2248094.0,39620.0,14961796.582987595,1887356.6250000002,20610389.050000004,1403500.0
4207,2011m12,MONROE,2011,12,AL,AL099,96030.0,1500.0,581857.0275,98166.75,852725.0,73000.0
4208,2011m12,MONTGOMERY,2011,12,AL,AL101,768110.0,25100.0,4723775.617949982,1472501.25,6574534.199999999,1095000.0
4209,2011m12,MORGAN,2011,12,AL,AL103,664070.0,18060.0,5940793.188862489,987584.4,6876508.55,734400.0
4210,2011m12,PERRY,2011,12,AL,AL105,19200.0,700.0,107798.96250000002,30929.25,151500.0,23000.0
4211,2011m12,PICKENS,2011,12,AL,AL107,61520.0,1600.0,389464.48500000004,94132.5,538900.0,70000.0
4212,2011m12,PIKE,2011,12,AL,AL109,145200.0,3400.0,921510.0865875017,180196.5,1288950.6500000001,134000.0
4213,2011m12,RANDOLPH,2011,12,AL,AL111,120580.0,1500.0,705134.5650000003,67237.5,1027350.0,50000.0
4214,2011m12,RUSSELL,2011,12,AL,AL113,300000.0,3000.0,2632919.0740874996,143888.25,2940700.65,107000.0
4215,2011m12,SHELBY,2011,12,AL,AL117,814900.0,35600.0,6577672.939537482,2033262.0,7707884.85,1512000.0
4216,2011m12,SUMTER,2011,12,AL,AL119,24490.0,500.0,130595.25749999995,29584.5,198925.0,22000.0
4217,2011m12,TALLADEGA,2011,12,AL,AL121,485020.0,9600.0,3231083.9670374948,537227.625,4471984.850000001,399500.0
4218,2011m12,TALLAPOOSA,2011,12,AL,AL123,136340.0,2600.0,853146.0975000005,153301.5,1154900.0,114000.0
4219,2011m12,TUSCALOOSA,2011,12,AL,AL125,701880.0,23900.0,4145168.4420374925,1284908.625,5695484.850000001,955500.0
4220,2011m12,WALKER,2011,12,AL,AL127,892100.0,27300.0,7499913.296362489,1668834.75,8957308.55,1241000.0
4221,2011m12,WASHINGTON,2011,12,AL,AL129,13800.0,200.0,75081.75000000001,4034.25,114250.0,3000.0
4222,2011m12,WILCOX,2011,12,AL,AL131,11000.0,200.0,59645.36250000002,4034.25,91500.0,3000.0
4223,2011m12,WINSTON,2011,12,AL,AL133,201410.0,3300.0,1303860.4050000014,200367.75,1841075.0,149000.0
4224,2011m2,AUTAUGA,2011,2,AL,AL001,264230.0,10000.0,1499277.6188625009,541261.875,2176708.55,402500.0
4225,2011m2,BALDWIN,2011,2,AL,AL003,891840.0,28200.0,6855025.249087486,1313820.75,8353950.649999999,977000.0
4226,2011m2,BARBOUR,2011,2,AL,AL005,105740.0,2400.0,576978.3488625004,142543.5,827283.55,106000.0
4227,2011m2,BIBB,2011,2,AL,AL007,86350.0,3000.0,565770.27,134475.0,797675.0,100000.0
4228,2011m2,BLOUNT,2011,2,AL,AL009,156480.0,5200.0,962635.1850000004,332153.25,1326900.0,247000.0
4229,2011m2,BULLOCK,2011,2,AL,AL011,29790.0,300.0,165520.99500000002,18826.5,251425.0,14000.0
4230,2011m2,BUTLER,2011,2,AL,AL013,100800.0,900.0,578140.6125000002,37653.0,850250.0,28000.0
4231,2011m2,CALHOUN,2011,2,AL,AL015,563700.0,19400.0,4482503.609999985,1255324.125,5515525.0,933500.0
4232,2011m2,CHAMBERS,2011,2,AL,AL017,173520.0,5160.0,1248538.3350000016,266126.025,1629400.0,197900.0
4233,2011m2,CHEROKEE,2011,2,AL,AL019,155060.0,4500.0,1305984.480000001,258192.0,1520950.0,192000.0
4234,2011m2,CHILTON,2011,2,AL,AL021,172630.0,7500.0,1165190.8650000007,497557.5,1528975.0,370000.0
4235,2011m2,CHOCTAW,2011,2,AL,AL023,63080.0,2400.0,345223.25249999994,155991.0,536350.0,116000.0
4236,2011m2,CLARKE,2011,2,AL,AL025,118820.0,2100.0,640743.7200000006,102201.0,1001425.0,76000.0
4237,2011m2,CLAY,2011,2,AL,AL027,52000.0,1300.0,294786.15,77995.5,430750.0,58000.0
4238,2011m2,CLEBURNE,2011,2,AL,AL029,27500.0,800.0,161276.4,44376.75,240750.0,33000.0
4239,2011m2,COFFEE,2011,2,AL,AL031,191190.0,3700.0,1166912.3850000007,165404.25,1639900.0,123000.0
4240,2011m2,COLBERT,2011,2,AL,AL033,366340.0,9900.0,2424872.0363624985,605137.5,3339533.55,450000.0
4241,2011m2,CONECUH,2011,2,AL,AL035,82900.0,2300.0,516021.11249999993,108924.75,785500.0,81000.0
4242,2011m2,COOSA,2011,2,AL,AL037,21100.0,100.0,116112.37499999997,4034.25,177750.0,3000.0
4243,2011m2,COVINGTON,2011,2,AL,AL039,221670.0,2900.0,1322094.4390875006,184230.75,1935675.6500000001,137000.0
4244,2011m2,CRENSHAW,2011,2,AL,AL041,41080.0,500.0,233488.21499999988,29584.5,341100.0,22000.0
4245,2011m2,CULLMAN,2011,2,AL,AL043,424930.0,15160.0,2799981.6152249943,666189.15,3752767.1,495400.0
4246,2011m2,DALE,2011,2,AL,AL045,168260.0,4700.0,1135655.0550000006,223228.5,1498950.0,166000.0
4247,2011m2,DALLAS,2011,2,AL,AL047,105830.0,7500.0,551642.3813625003,472007.25,824208.55,351000.0
4248,2011m2,DE KALB,2011,2,AL,AL049,300200.0,6500.0,2205418.5715875006,358375.875,2792975.65,266500.0
4249,2011m2,ELMORE,2011,2,AL,AL051,292840.0,10700.0,1706622.727725002,524452.5,2513642.1,390000.0
4250,2011m2,ESCAMBIA,2011,2,AL,AL053,214100.0,3600.0,1272854.5500000012,176834.625,1858250.0,131500.0
4251,2011m2,ETOWAH,2011,2,AL,AL055,668630.0,29200.0,6497951.996587492,1779776.625,7250350.649999999,1323500.0
4252,2011m2,FAYETTE,2011,2,AL,AL057,49740.0,2300.0,340244.7449999999,111614.25,449050.0,83000.0
4253,2011m2,FRANKLIN,2011,2,AL,AL059,255140.0,2800.0,1639204.395000001,149939.625,2291800.0,111500.0
4254,2011m2,GENEVA,2011,2,AL,AL061,98330.0,1100.0,704547.8100000002,53790.0,914025.0,40000.0
4255,2011m2,GREENE,2011,2,AL,AL063,13100.0,,63447.825000000004,,101750.0,
4256,2011m2,HALE,2011,2,AL,AL065,40720.0,1300.0,227634.5475,81357.375,335400.0,60500.0
4257,2011m2,HENRY,2011,2,AL,AL067,36960.0,500.0,246179.43000000002,21516.0,329700.0,16000.0
